
SetupTitle, TFT Id-Vg
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, gm
TestParameter, Function.User.Unit, S
TestParameter, Function.User.Definition, diff(Idrain, Vgate)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vgate
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 15
TestParameter, Output.Graph.YAxis.Data, Idrain, gm, Idrain
TestParameter, Output.Graph.YAxis.Scale, Log, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0, -0.0001
TestParameter, Output.Graph.YAxis.Top, 0.001, 1, 0.0001
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vgate, Vdrain, Igate, Idrain, gm
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/10/2017 10:49:04
MetaData, TestRecord.TestTarget, 25um_25um
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, f83b9420-ceab-4bbf-8b29-edfa7e8a64e7
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vgate
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -5
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2.9
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Idrain, gm, Idrain
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, S, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-14, 0, -0.0001
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-07, 1, 0.0001
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 1.4556962025316456
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.7142857142857143
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 1.4556962025316456
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.7142857142857143
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 1.4556962025316456
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.7142857142857143
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 1.4556962025316456
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.7142857142857143
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 1.4556962025316456
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.7142857142857143
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777215
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, Vgate: [ -5 , 10 ] V / 301; Igate: 10 mA	Vdrain: [ 100 m, 900 m] V / 400 mV; Idrain: 100 uA	Vsource: 0 V; Isource: 100 mA
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vgate, Vdrain, Igate, Idrain, gm
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, S
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, TFT Id-Vg
Dimension1, 301, 301, 301, 301, 301
Dimension2, 3, 3, 3, 3, 3
DataName, Vgate, Vdrain, Igate, Idrain, gm
DataValue, -5, 0.1, 5.8000000000000005E-13, 6.62E-14, -2.1280000000000075E-12
DataValue, -4.95, 0.1, 1.2400000000000002E-12, -4.02E-14, -9.3800000000000327E-13
DataValue, -4.9, 0.1, 9.8E-13, -2.76E-14, -9.1600000000000337E-13
DataValue, -4.8500000000000005, 0.1, 8.4000000000000006E-13, -1.318E-13, -3.159999999999983E-13
DataValue, -4.8, 0.1, -4E-13, -5.92E-14, 6.6599999999999646E-13
DataValue, -4.75, 0.1, -9.0000000000000008E-14, -6.52E-14, -1.2000000000000042E-13
DataValue, -4.7, 0.1, 4.7E-13, -7.12E-14, -6.4800000000000229E-13
DataValue, -4.65, 0.1, -3.6000000000000003E-13, -1.3E-13, -3.460000000000012E-13
DataValue, -4.6000000000000005, 0.1, -1.1000000000000001E-13, -1.058E-13, -2.9399999999999849E-13
DataValue, -4.55, 0.1, 2.4000000000000004E-13, -1.594E-13, -1.0799999999999944E-13
DataValue, -4.5, 0.1, 4.6000000000000006E-13, -1.166E-13, 5.48000000000002E-13
DataValue, -4.45, 0.1, -2.9000000000000003E-13, -1.046E-13, 7.80000000000003E-14
DataValue, -4.4, 0.1, -2.7E-13, -1.088E-13, -4.8600000000000167E-13
DataValue, -4.3500000000000005, 0.1, 1.7E-13, -1.532E-13, -3.3999999999999723E-14
DataValue, -4.3, 0.1, -1.0000000000000002E-14, -1.1219999999999999E-13, 1.1859999999999935E-12
DataValue, -4.25, 0.1, 1.1100000000000001E-12, -3.46E-14, -4.1400000000000152E-13
DataValue, -4.2, 0.1, 6.8E-13, -1.536E-13, -3.5800000000000125E-13
DataValue, -4.15, 0.1, -3.7000000000000004E-13, -7.04E-14, 4.7399999999999748E-13
DataValue, -4.1, 0.1, 9.0000000000000008E-14, -1.0619999999999999E-13, -6.9199999999999645E-13
DataValue, -4.05, 0.1, 3.7000000000000004E-13, -1.396E-13, -3.2600000000000124E-13
DataValue, -4, 0.1, 2.0000000000000003E-14, -1.388E-13, 6.6000000000000413E-14
DataValue, -3.95, 0.1, -4.0000000000000006E-14, -1.33E-13, 1.5999999999999992E-13
DataValue, -3.9, 0.1, 5E-13, -1.228E-13, 2.2999999999999968E-13
DataValue, -3.85, 0.1, -1.1000000000000001E-13, -1.1E-13, -7.0000000000000207E-14
DataValue, -3.8000000000000003, 0.1, -1.7E-13, -1.2979999999999999E-13, 5.5599999999999945E-13
DataValue, -3.75, 0.1, 8.1000000000000008E-13, -5.44E-14, 3.3999999999999874E-14
DataValue, -3.7, 0.1, 1.27E-12, -1.264E-13, -2.1999999999999974E-13
DataValue, -3.65, 0.1, -2.5E-13, -7.64E-14, 1.0099999999999991E-12
DataValue, -3.6, 0.1, 4.7E-13, -2.54E-14, 3.7000000000000125E-13
DataValue, -3.5500000000000003, 0.1, 9.1000000000000016E-13, -3.94E-14, -6.4799999999999946E-13
DataValue, -3.5, 0.1, 1.3000000000000001E-12, -9.02E-14, -1.2599999999999991E-12
DataValue, -3.45, 0.1, 1E-13, -1.654E-13, -4.2999999999999968E-13
DataValue, -3.4, 0.1, -2.1000000000000001E-13, -1.332E-13, 6.4799999999999956E-13
DataValue, -3.35, 0.1, -1E-13, -1.006E-13, -5.400000000000001E-14
DataValue, -3.3000000000000003, 0.1, 1.5000000000000002E-13, -1.3859999999999999E-13, -1.939999999999998E-13
DataValue, -3.25, 0.1, 1.0000000000000002E-14, -1.2E-13, 5.9799999999999927E-13
DataValue, -3.2, 0.1, -4.9E-13, -7.88E-14, 1.183999999999999E-12
DataValue, -3.15, 0.1, 9.7000000000000011E-13, -1.6E-15, -5.8199999999999944E-13
DataValue, -3.1, 0.1, 4.7E-13, -1.37E-13, -1.1680000000000043E-12
DataValue, -3.0500000000000003, 0.1, -1.9000000000000002E-13, -1.184E-13, 4.8599999999999954E-13
DataValue, -3, 0.1, 1.0000000000000002E-14, -8.84E-14, -2.0199999999999962E-13
DataValue, -2.95, 0.1, 0, -1.3859999999999999E-13, -3.1399999999999982E-13
DataValue, -2.9, 0.1, -3.6000000000000003E-13, -1.198E-13, 4.719999999999995E-13
DataValue, -2.85, 0.1, -3.0000000000000005E-14, -9.14E-14, -4.8400000000000177E-13
DataValue, -2.8000000000000003, 0.1, 5.4E-13, -1.682E-13, -5.7999999999999955E-13
DataValue, -2.75, 0.1, 1.3E-13, -1.494E-13, 4.6799999999999972E-13
DataValue, -2.7, 0.1, -2E-13, -1.214E-13, 2.1999999999999987E-13
DataValue, -2.65, 0.1, 4.4000000000000004E-13, -1.274E-13, -2.7999999999999982E-13
DataValue, -2.6, 0.1, 3.2000000000000005E-13, -1.494E-13, 2.7600000000000089E-13
DataValue, -2.5500000000000003, 0.1, -3.5E-13, -9.98E-14, 4.019999999999997E-13
DataValue, -2.5, 0.1, -2.4000000000000004E-13, -1.0919999999999999E-13, -4.2599999999999965E-13
DataValue, -2.45, 0.1, 5.8000000000000005E-13, -1.424E-13, -6.3599999999999961E-13
DataValue, -2.4, 0.1, 2.0000000000000003E-14, -1.728E-13, 5.7199999999999958E-13
DataValue, -2.35, 0.1, -3.8000000000000005E-13, -8.5199999999999993E-14, 1.2060000000000044E-12
DataValue, -2.3000000000000003, 0.1, 8.8000000000000009E-13, -5.22E-14, -6.1999999999999948E-13
DataValue, -2.25, 0.1, 9.5E-13, -1.472E-13, -4.7799999999999958E-13
DataValue, -2.2, 0.1, 5E-14, -1E-13, 9.0799999999999926E-13
DataValue, -2.15, 0.1, -1.0000000000000002E-14, -5.64E-14, -6.2999999999999923E-13
DataValue, -2.1, 0.1, 5.7E-13, -1.6299999999999999E-13, -7.8399999999999928E-13
DataValue, -2.05, 0.1, -5.1E-13, -1.348E-13, 1.5999999999999866E-14
DataValue, -2, 0.1, -2.2000000000000002E-13, -1.614E-13, -1.2800000000000024E-13
DataValue, -1.95, 0.1, 1.7E-13, -1.476E-13, 3.1000000000000035E-13
DataValue, -1.9000000000000001, 0.1, -2.0000000000000003E-14, -1.304E-13, 9.260000000000013E-13
DataValue, -1.85, 0.1, -4.4000000000000004E-13, -5.5E-14, -2.8599999999999974E-13
DataValue, -1.8, 0.1, 9.0000000000000008E-14, -1.59E-13, -1.3659999999999986E-12
DataValue, -1.75, 0.1, -1E-13, -1.9159999999999999E-13, 3.4199999999999965E-13
DataValue, -1.7, 0.1, -6.0000000000000009E-14, -1.248E-13, 1.6340000000000021E-12
DataValue, -1.6500000000000001, 0.1, 7.100000000000001E-13, -2.82E-14, -3.8200000000000029E-13
DataValue, -1.6, 0.1, 5.3000000000000006E-13, -1.6299999999999999E-13, -1.1079999999999989E-12
DataValue, -1.55, 0.1, -3.3E-13, -1.39E-13, 7.5999999999999815E-14
DataValue, -1.5, 0.1, 5E-14, -1.554E-13, -2.7199999999999975E-13
DataValue, -1.45, 0.1, -4.0000000000000006E-14, -1.662E-13, 2.5400000000000033E-13
DataValue, -1.4000000000000001, 0.1, -4.4000000000000004E-13, -1.3E-13, 3.800000000000004E-13
DataValue, -1.35, 0.1, 1.6000000000000003E-13, -1.282E-13, -6.9999999999999891E-14
DataValue, -1.3, 0.1, 5.4E-13, -1.37E-13, 1.1599999999999986E-13
DataValue, -1.25, 0.1, -9.0000000000000008E-14, -1.166E-13, 9.3999999999999814E-14
DataValue, -1.2, 0.1, -1.4E-13, -1.276E-13, -7.72000000000001E-13
DataValue, -1.1500000000000001, 0.1, -1.4E-13, -1.938E-13, 7.1200000000000111E-13
DataValue, -1.1, 0.1, 4.5000000000000005E-13, -5.64E-14, 1.1659999999999987E-12
DataValue, -1.05, 0.1, 1.4E-12, -7.72E-14, -1.0239999999999991E-12
DataValue, -1, 0.1, 3.0000000000000003E-13, -1.588E-13, -1.12E-12
DataValue, -0.95000000000000007, 0.1, 2.8E-13, -1.892E-13, 9.6000000000000071E-14
DataValue, -0.9, 0.1, -1.9000000000000002E-13, -1.4919999999999999E-13, 8.9999999999999793E-14
DataValue, -0.85, 0.1, -1.2000000000000002E-13, -1.802E-13, -1.7800000000000015E-13
DataValue, -0.8, 0.1, 3.6000000000000003E-13, -1.67E-13, 6.3000000000000024E-13
DataValue, -0.75, 0.1, 1.0000000000000002E-14, -1.172E-13, 1.0260000000000003E-12
DataValue, -0.70000000000000007, 0.1, -4.0000000000000006E-14, -6.44E-14, 2.7400000000000009E-13
DataValue, -0.65, 0.1, -1.6000000000000003E-13, -8.9799999999999993E-14, -5.5199999999999947E-13
DataValue, -0.6, 0.1, 3.7000000000000004E-13, -1.196E-13, -4.3200000000000003E-13
DataValue, -0.55, 0.1, -2.8E-13, -1.33E-13, 4.4800000000000006E-13
DataValue, -0.5, 0.1, -3.0000000000000003E-13, -7.48E-14, 2.2599999999999979E-13
DataValue, -0.45, 0.1, 2.7E-13, -1.104E-13, 4.4800000000000006E-13
DataValue, -0.4, 0.1, -3.4E-13, -3E-14, 4.1180000000000008E-12
DataValue, -0.35000000000000003, 0.1, -3.0000000000000005E-14, 3.014E-13, 1.7091999999999994E-11
DataValue, -0.3, 0.1, 1.1000000000000001E-13, 1.6792E-12, 6.4011999999999972E-11
DataValue, -0.25, 0.1, 6.5000000000000006E-13, 6.7026E-12, 2.35228E-10
DataValue, -0.2, 0.1, -2.0000000000000003E-14, 2.5202E-11, 7.5771999999999984E-10
DataValue, -0.15, 0.1, 3.7000000000000004E-13, 8.2474599999999994E-11, 1.99598E-09
DataValue, -0.1, 0.1, 8.1000000000000008E-13, 2.2480000000000002E-10, 4.0843540000000007E-09
DataValue, -0.05, 0.1, 4.9E-13, 4.9091E-10, 6.5063E-09
DataValue, 0, 0.1, 1E-12, 8.7543E-10, 8.4999E-09
DataValue, 0.05, 0.1, 1.2900000000000002E-12, 1.3409E-09, 9.8467E-09
DataValue, 0.1, 0.1, 4.0000000000000006E-14, 1.8601E-09, 1.0741000000000002E-08
DataValue, 0.15, 0.1, 3.7000000000000004E-13, 2.415E-09, 1.1449999999999998E-08
DataValue, 0.2, 0.1, 8.7E-13, 3.0051E-09, 1.1927999999999998E-08
DataValue, 0.25, 0.1, 9.9E-13, 3.6078E-09, 1.2200000000000007E-08
DataValue, 0.3, 0.1, 7.9000000000000007E-13, 4.2251E-09, 1.2560999999999998E-08
DataValue, 0.35000000000000003, 0.1, 1.0000000000000002E-14, 4.8639E-09, 1.294099999999999E-08
DataValue, 0.4, 0.1, -4.0000000000000006E-14, 5.5192E-09, 1.3277000000000002E-08
DataValue, 0.45, 0.1, 3.6000000000000003E-13, 6.1916E-09, 1.3624000000000005E-08
DataValue, 0.5, 0.1, 4E-13, 6.8816E-09, 1.4015999999999993E-08
DataValue, 0.55, 0.1, 9.000000000000001E-13, 7.5932E-09, 1.4398000000000011E-08
DataValue, 0.6, 0.1, 9.6000000000000015E-13, 8.3214E-09, 1.4555000000000014E-08
DataValue, 0.65, 0.1, 1.08E-12, 9.0487E-09, 1.4970999999999976E-08
DataValue, 0.70000000000000007, 0.1, 7.8000000000000011E-13, 9.8185E-09, 1.5699999999999988E-08
DataValue, 0.75, 0.1, 1.2000000000000002E-13, 1.06187E-08, 1.6051000000000009E-08
DataValue, 0.8, 0.1, -2E-13, 1.14236E-08, 1.6407000000000003E-08
DataValue, 0.85, 0.1, 8.0000000000000013E-14, 1.22594E-08, 1.6413999999999984E-08
DataValue, 0.9, 0.1, 5E-13, 1.3064999999999998E-08, 1.6759999999999983E-08
DataValue, 0.95000000000000007, 0.1, 6.3E-13, 1.3935399999999999E-08, 1.7456000000000014E-08
